Filename,Scenario ID,Tokens Input,Model Type,Tokens Output Iteration_1,Tokens Output Iteration_2,Tokens Output Iteration_3,Tokens Output Iteration_4,Tokens Output Iteration_5,Fitness Iteration_1,Fitness Iteration_2,Fitness Iteration_3,Fitness Iteration_4,Fitness Iteration_5,Cost Input,Cost Output,Cost Total,Time,Simulation Status,Simulation Time
tate_pairing_wadden_buggy2.v,1,1744,gpt-4o-2024-05-13,1675,1647.0,1677.0,1641.0,1643.0,0.0,0.0,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,1,3013,gpt-4o-2024-05-13,2908,2906.0,2907.0,2908.0,2908.0,1.0,1.0,0.1850793517052943,1.0,0.1850793517052943,,,,,,
out_stage_ssscrazy_buggy1.v,1,791,gpt-4o-2024-05-13,683,512.0,679.0,683.0,679.0,1.0,0.9999783341227336,0.9999783341227336,1.0,0.9999783341227336,,,,,,
sdram_controller_wadden_buggy1.v,1,3064,gpt-4o-2024-05-13,2944,2681.0,2943.0,2944.0,2955.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy2.v,1,3046,gpt-4o-2024-05-13,2944,2946.0,2946.0,2946.0,2944.0,0.1613366870283866,0.999779239701532,0.999779239701532,0.999779239701532,0.1616770996841727,,,,,,
sdram_controller_kgoliya_buggy2.v,1,3049,gpt-4o-2024-05-13,2967,2972.0,2950.0,2967.0,2968.0,1.0,1.0,1.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy1.v,20,502,gpt-4o-2024-05-13,396,396.0,396.0,396.0,396.0,1.0,1.0,1.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy2.v,20,482,gpt-4o-2024-05-13,378,378.0,378.0,377.0,375.0,1.0,1.0,1.0,1.0,1.0,,,,,,
first_counter_overflow_wadden_buggy1.v,20,463,gpt-4o-2024-05-13,357,361.0,357.0,361.0,361.0,1.0,0.8620689655172413,1.0,0.8620689655172413,0.8620689655172413,,,,,,
first_counter_overflow_wadden_buggy2.v,20,465,gpt-4o-2024-05-13,351,364.0,357.0,356.0,365.0,1.0,1.0,1.0,1.0,0.9310344827586208,,,,,,
first_counter_overflow_kgoliya_buggy1.v,20,463,gpt-4o-2024-05-13,357,357.0,298.0,357.0,358.0,1.0,1.0,1.0,1.0,1.0,,,,,,
tff_wadden_buggy1.v,20,183,gpt-4o-2024-05-13,74,77.0,75.0,77.0,77.0,1.0,1.0,1.0,1.0,1.0,,,,,,
tff_wadden_buggy2.v,20,189,gpt-4o-2024-05-13,79,77.0,79.0,73.0,73.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy1.v,20,1152,gpt-4o-2024-05-13,1084,1088.0,1084.0,1091.0,1084.0,0.9,0.9,0.9,0.0,0.9,,,,,,
fsm_full_wadden_buggy2.v,20,1122,gpt-4o-2024-05-13,1083,1081.0,1233.0,1176.0,1081.0,0.9,0.9,0.9,0.8,0.9,,,,,,
fsm_full_ssscrazy_buggy1.v,20,1135,gpt-4o-2024-05-13,1028,1024.0,1028.0,1024.0,1026.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_ssscrazy_buggy2.v,20,1213,gpt-4o-2024-05-13,1040,1040.0,1040.0,1040.0,1044.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy1.v,20,368,gpt-4o-2024-05-13,260,259.0,260.0,260.0,260.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy2.v,20,366,gpt-4o-2024-05-13,258,262.0,260.0,260.0,260.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_kgoliya_buggy1.v,20,368,gpt-4o-2024-05-13,263,263.0,263.0,265.0,263.0,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,,,,,,
mux_4_1_wadden_buggy1.v,20,343,gpt-4o-2024-05-13,234,197.0,236.0,236.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_wadden_buggy2.v,20,343,gpt-4o-2024-05-13,192,236.0,236.0,236.0,131.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_kgoliya_buggy1.v,20,343,gpt-4o-2024-05-13,236,236.0,197.0,236.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
i2c_slave_model_wadden_buggy1.v,20,3019,gpt-4o-2024-05-13,3005,2921.0,2993.0,2925.0,2977.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_slave_model_wadden_buggy2.v,20,3025,gpt-4o-2024-05-13,2907,2925.0,2925.0,2929.0,2923.0,0.7980297996982642,0.9748883804203284,1.0,1.0,0.8383484759562883,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,20,15664,gpt-4o-2024-05-13,5661,5640.0,5633.0,5653.0,5635.0,1.0,1.0,0.0,1.0,1.0,,,,,,
keccak_wadden_buggy1.v,20,1028,gpt-4o-2024-05-13,919,919.0,919.0,919.0,919.0,1.0,0.0,0.0,1.0,1.0,,,,,,
keccak_wadden_buggy2.v,20,1005,gpt-4o-2024-05-13,893,898.0,893.0,898.0,898.0,0.0,0.0,0.0,0.0,0.0,,,,,,
padder_ssscrazy_buggy1.v,20,975,gpt-4o-2024-05-13,873,839.0,870.0,870.0,866.0,0.0,0.5499352861935075,1.0,1.0,0.9167437069124912,,,,,,
round_ssscrazy_buggy1.v,20,2194,gpt-4o-2024-05-13,2084,2085.0,2085.0,2086.0,2079.0,1.0,0.0,1.0,1.0,1.0,,,,,,
tate_pairing_wadden_buggy1.v,20,1750,gpt-4o-2024-05-13,1641,1657.0,1657.0,1657.0,1671.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,20,1751,gpt-4o-2024-05-13,1637,1641.0,1641.0,1641.0,1641.0,1.0,1.0,1.0,1.0,1.0,,,,,,
tate_pairing_wadden_buggy2.v,20,1748,gpt-4o-2024-05-13,1646,1641.0,1454.0,1675.0,1677.0,0.0,0.0,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,20,3017,gpt-4o-2024-05-13,2908,2648.0,2908.0,2908.0,2908.0,1.0,1.0,0.1850793517052943,1.0,1.0,,,,,,
out_stage_ssscrazy_buggy1.v,20,795,gpt-4o-2024-05-13,680,680.0,683.0,512.0,679.0,0.9999783341227336,0.9999783341227336,1.0,0.9999783341227336,0.9999783341227336,,,,,,
sdram_controller_wadden_buggy1.v,20,3068,gpt-4o-2024-05-13,2945,2944.0,2945.0,2944.0,,1.0,1.0,1.0,1.0,,,,,,,
