Filename,Scenario ID,Tokens Input,Model Type,Tokens Output Iteration_1,Tokens Output Iteration_2,Tokens Output Iteration_3,Tokens Output Iteration_4,Tokens Output Iteration_5,Fitness Iteration_1,Fitness Iteration_2,Fitness Iteration_3,Fitness Iteration_4,Fitness Iteration_5,Cost Input,Cost Output,Cost Total,Time,Simulation Status,Simulation Time
out_stage_ssscrazy_buggy1.v,0,765,gpt-4o,516,683.0,516.0,684.0,683.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy1.v,0,3039,gpt-4o,2952,2943.0,2325.0,2959.0,2945.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy2.v,0,3029,gpt-4o,2918,2942.0,2944.0,2681.0,2944.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_kgoliya_buggy2.v,0,3031,gpt-4o,2871,2943.0,2659.0,2942.0,2755.0,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.7288255285342279,,,,,,
decoder_3_to_8_wadden_buggy1.v,2,573,gpt-4o,396,396.0,395.0,396.0,395.0,1.0,1.0,0.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy2.v,2,551,gpt-4o,378,378.0,378.0,378.0,378.0,1.0,0.6851851851851852,1.0,1.0,1.0,,,,,,
first_counter_overflow_wadden_buggy1.v,2,527,gpt-4o,365,374.0,377.0,365.0,357.0,1.0,0.9310344827586208,0.9310344827586208,1.0,1.0,,,,,,
first_counter_overflow_wadden_buggy2.v,2,525,gpt-4o,390,372.0,357.0,334.0,366.0,0.8758620689655172,0.9310344827586208,1.0,0.7655172413793103,0.9310344827586208,,,,,,
first_counter_overflow_kgoliya_buggy1.v,2,529,gpt-4o,302,364.0,370.0,337.0,341.0,1.0,0.8758620689655172,0.9310344827586208,1.0,1.0,,,,,,
tff_wadden_buggy1.v,2,237,gpt-4o,79,80.0,80.0,78.0,80.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,,,,,,
tff_wadden_buggy2.v,2,239,gpt-4o,82,82.0,82.0,74.0,82.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,,,,,,
fsm_full_wadden_buggy1.v,2,1262,gpt-4o,1043,1050.0,1040.0,1047.0,1040.0,0.8,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy2.v,2,1243,gpt-4o,1116,1111.0,977.0,953.0,1069.0,0.8048780487804879,0.8095238095238095,0.902439024390244,0.7142857142857143,0.8048780487804879,,,,,,
fsm_full_ssscrazy_buggy1.v,2,1239,gpt-4o,1026,1036.0,1034.0,1039.0,963.0,1.0,1.0,1.0,1.0,0.9,,,,,,
fsm_full_ssscrazy_buggy2.v,2,1340,gpt-4o,1040,1057.0,1040.0,1038.0,1040.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy1.v,2,435,gpt-4o,264,265.0,228.0,232.0,266.0,0.8620689655172413,0.0,1.0,0.8620689655172413,0.8620689655172413,,,,,,
lshift_reg_wadden_buggy2.v,2,435,gpt-4o,279,264.0,265.0,227.0,232.0,0.7068965517241379,0.7586206896551724,0.8620689655172413,0.8620689655172413,0.8620689655172413,,,,,,
lshift_reg_kgoliya_buggy1.v,2,437,gpt-4o,229,229.0,234.0,236.0,227.0,1.0,0.8620689655172413,0.8620689655172413,0.8620689655172413,1.0,,,,,,
mux_4_1_wadden_buggy1.v,2,411,gpt-4o,236,234.0,236.0,234.0,234.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_wadden_buggy2.v,2,411,gpt-4o,236,234.0,234.0,234.0,234.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_kgoliya_buggy1.v,2,406,gpt-4o,234,234.0,236.0,236.0,234.0,1.0,1.0,1.0,1.0,1.0,,,,,,
i2c_slave_model_wadden_buggy1.v,2,3075,gpt-4o,2913,2913.0,2914.0,2915.0,2913.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_slave_model_wadden_buggy2.v,2,3082,gpt-4o,2918,2916.0,2926.0,2920.0,2921.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,2,15828,gpt-4o,5635,5645.0,5640.0,5639.0,5639.0,1.0,1.0,1.0,1.0,1.0,,,,,,
keccak_wadden_buggy1.v,2,1110,gpt-4o,916,922.0,934.0,922.0,946.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,2,1089,gpt-4o,896,898.0,901.0,901.0,901.0,0.0,0.0,0.0,0.2754735536836704,0.0,,,,,,
padder_ssscrazy_buggy1.v,2,1060,gpt-4o,834,869.0,661.0,878.0,837.0,0.9167437069124912,0.9167437069124912,0.9167437069124912,0.9167437069124912,0.9167437069124912,,,,,,
round_ssscrazy_buggy1.v,2,2259,gpt-4o,2091,2086.0,2084.0,2084.0,2084.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,2,1827,gpt-4o,1643,1645.0,1640.0,1437.0,1632.0,0.2068669527896995,0.2068669527896995,0.2068669527896995,0.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,2,1831,gpt-4o,1650,1647.0,1642.0,1671.0,1648.0,0.0,0.0,0.0,0.2068669527896995,1.0,,,,,,
tate_pairing_wadden_buggy2.v,2,1824,gpt-4o,1645,1643.0,1643.0,1640.0,1658.0,0.0,0.0,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,2,3077,gpt-4o,2902,3142.0,3166.0,2907.0,2908.0,0.1850793517052943,0.1850793517052943,0.1766486603414191,0.1829837685590308,0.1827911819401898,,,,,,
out_stage_ssscrazy_buggy1.v,2,872,gpt-4o,514,514.0,684.0,683.0,688.0,1.0,1.0,1.0,1.0,0.0,,,,,,
sdram_controller_wadden_buggy1.v,2,3275,gpt-4o,2955,2957.0,2964.0,2955.0,2943.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy2.v,2,3400,gpt-4o,2941,2921.0,2933.0,2941.0,2936.0,1.0,0.6751555810566271,0.8772740892941226,1.0,0.9999558479403065,,,,,,
sdram_controller_kgoliya_buggy2.v,2,3414,gpt-4o,2942,2943.0,2920.0,2955.0,2943.0,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.7288255285342279,,,,,,
decoder_3_to_8_wadden_buggy1.v,11,1373,gpt-4o,396,396.0,396.0,396.0,395.0,1.0,1.0,1.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy2.v,11,1195,gpt-4o,378,378.0,378.0,378.0,378.0,1.0,1.0,1.0,1.0,1.0,,,,,,
first_counter_overflow_wadden_buggy1.v,11,1620,gpt-4o,357,351.0,357.0,363.0,357.0,1.0,0.9310344827586208,1.0,0.9310344827586208,1.0,,,,,,
first_counter_overflow_wadden_buggy2.v,11,923,gpt-4o,365,369.0,371.0,371.0,359.0,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.9310344827586208,0.7655172413793103,,,,,,
first_counter_overflow_kgoliya_buggy1.v,11,2135,gpt-4o,357,190.0,357.0,354.0,373.0,1.0,1.0,1.0,0.9310344827586208,0.9310344827586208,,,,,,
tff_wadden_buggy1.v,11,616,gpt-4o,80,81.0,82.0,82.0,82.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,,,,,,
tff_wadden_buggy2.v,11,618,gpt-4o,84,82.0,84.0,84.0,84.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,,,,,,
fsm_full_wadden_buggy1.v,11,1627,gpt-4o,1044,1044.0,1050.0,1044.0,1042.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy2.v,11,1585,gpt-4o,1016,1024.0,1173.0,1023.0,1013.0,0.902439024390244,0.8048780487804879,0.8048780487804879,1.0,0.8048780487804879,,,,,,
fsm_full_ssscrazy_buggy1.v,11,1604,gpt-4o,1025,1025.0,1043.0,1025.0,1027.0,0.9,0.9,1.0,0.9,0.9,,,,,,
fsm_full_ssscrazy_buggy2.v,11,1886,gpt-4o,1044,1044.0,1044.0,1040.0,1040.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy1.v,11,3117,gpt-4o,258,230.0,258.0,230.0,260.0,0.0,1.0,0.0,1.0,0.0,,,,,,
lshift_reg_wadden_buggy2.v,11,1583,gpt-4o,260,260.0,260.0,259.0,260.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_kgoliya_buggy1.v,11,1626,gpt-4o,230,228.0,260.0,261.0,260.0,1.0,1.0,0.7413793103448276,1.0,1.0,,,,,,
mux_4_1_wadden_buggy1.v,11,2313,gpt-4o,197,236.0,236.0,236.0,197.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_wadden_buggy2.v,11,2313,gpt-4o,236,187.0,187.0,198.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_kgoliya_buggy1.v,11,1978,gpt-4o,236,197.0,236.0,236.0,197.0,1.0,1.0,1.0,1.0,1.0,,,,,,
i2c_slave_model_wadden_buggy1.v,11,3954,gpt-4o,2918,2608.0,2915.0,2919.0,2919.0,0.8383484759562883,0.8383484759562883,1.0,0.8383484759562883,0.6716465570125335,,,,,,
i2c_slave_model_wadden_buggy2.v,11,3961,gpt-4o,2956,2902.0,2902.0,2831.0,2937.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.9161460229256588,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,11,19772,gpt-4o,5640,5627.0,5641.0,5667.0,5637.0,1.0,1.0,1.0,1.0,1.0,,,,,,
keccak_wadden_buggy1.v,11,4676,gpt-4o,942,922.0,932.0,935.0,922.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,11,4651,gpt-4o,893,896.0,901.0,896.0,908.0,0.0,0.0,0.0,0.0,0.0,,,,,,
padder_ssscrazy_buggy1.v,11,3179,gpt-4o,826,871.0,828.0,866.0,812.0,0.9167437069124912,0.9167437069124912,0.0,0.0,0.552946459230302,,,,,,
round_ssscrazy_buggy1.v,11,5942,gpt-4o,2085,2083.0,2083.0,2086.0,2086.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,11,2331,gpt-4o,1628,1643.0,1646.0,1646.0,1597.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,11,2178,gpt-4o,1475,1475.0,1475.0,1473.0,1486.0,0.2068669527896995,0.2068669527896995,0.2068669527896995,0.2068669527896995,0.2068669527896995,,,,,,
tate_pairing_wadden_buggy2.v,11,2334,gpt-4o,1684,1640.0,1642.0,1642.0,1646.0,0.0,0.0,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,11,5761,gpt-4o,2941,2976.0,2724.0,2906.0,2375.0,0.1850793517052943,0.181269747651346,0.1821941634217827,0.1763217824459359,1.0,,,,,,
out_stage_ssscrazy_buggy1.v,11,1287,gpt-4o,712,516.0,683.0,683.0,683.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy1.v,11,6841,gpt-4o,2958,2635.0,2587.0,2949.0,2966.0,0.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy2.v,11,6651,gpt-4o,2943,2959.0,2944.0,2683.0,2944.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_kgoliya_buggy2.v,11,5234,gpt-4o,2947,2946.0,2978.0,2978.0,2946.0,0.7288255285342279,0.7288255285342279,0.7274131614953436,0.7288255285342279,0.7288255285342279,,,,,,
decoder_3_to_8_wadden_buggy1.v,12,829,gpt-4o,396,396.0,396.0,396.0,396.0,1.0,1.0,1.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy2.v,12,793,gpt-4o,378,380.0,355.0,372.0,376.0,1.0,1.0,0.8703703703703703,1.0,1.0,,,,,,
first_counter_overflow_wadden_buggy1.v,12,630,gpt-4o,370,356.0,357.0,342.0,335.0,0.8758620689655172,1.0,1.0,1.0,0.9310344827586208,,,,,,
first_counter_overflow_wadden_buggy2.v,12,601,gpt-4o,353,346.0,346.0,374.0,368.0,0.6275862068965518,0.7655172413793103,0.7655172413793103,0.7655172413793103,0.9310344827586208,,,,,,
first_counter_overflow_kgoliya_buggy1.v,12,616,gpt-4o,339,368.0,351.0,364.0,368.0,0.7655172413793103,0.9310344827586208,1.0,1.0,1.0,,,,,,
tff_wadden_buggy1.v,12,293,gpt-4o,73,74.0,74.0,74.0,74.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,,,,,,
tff_wadden_buggy2.v,12,295,gpt-4o,82,82.0,74.0,82.0,69.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,,,,,,
fsm_full_wadden_buggy1.v,12,1676,gpt-4o,1086,1052.0,1083.0,1043.0,1086.0,0.9,0.9,0.9,1.0,0.9,,,,,,
fsm_full_wadden_buggy2.v,12,1818,gpt-4o,1016,1016.0,999.0,1016.0,1016.0,0.902439024390244,0.902439024390244,0.8095238095238095,0.902439024390244,0.902439024390244,,,,,,
fsm_full_ssscrazy_buggy1.v,12,1658,gpt-4o,1032,1020.0,1024.0,1026.0,1055.0,1.0,0.8095238095238095,1.0,1.0,1.0,,,,,,
fsm_full_ssscrazy_buggy2.v,12,1951,gpt-4o,1040,1040.0,1044.0,1024.0,1040.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy1.v,12,496,gpt-4o,260,232.0,258.0,227.0,230.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy2.v,12,496,gpt-4o,260,258.0,261.0,260.0,259.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_kgoliya_buggy1.v,12,498,gpt-4o,264,259.0,261.0,262.0,259.0,0.7586206896551724,0.896551724137931,1.0,0.896551724137931,0.896551724137931,,,,,,
mux_4_1_wadden_buggy1.v,12,468,gpt-4o,236,236.0,236.0,236.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_wadden_buggy2.v,12,468,gpt-4o,226,226.0,236.0,236.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_kgoliya_buggy1.v,12,463,gpt-4o,236,236.0,197.0,236.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
i2c_slave_model_wadden_buggy1.v,12,3079,gpt-4o,2928,2964.0,2922.0,2928.0,2909.0,1.0,0.8383484759562883,0.8269542723964984,0.9999665698430268,0.8383484759562883,,,,,,
i2c_slave_model_wadden_buggy2.v,12,3086,gpt-4o,2007,2910.0,3059.0,2925.0,2910.0,0.8383484759562883,1.0,0.8383484759562883,0.9161460229256588,1.0,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,12,15786,gpt-4o,5591,5624.0,5635.0,5637.0,5641.0,0.0,1.0,1.0,1.0,1.0,,,,,,
keccak_wadden_buggy1.v,12,1283,gpt-4o,920,930.0,931.0,937.0,936.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,12,1237,gpt-4o,900,916.0,895.0,906.0,908.0,0.0,0.1395540257407961,0.0,0.0,0.0,,,,,,
padder_ssscrazy_buggy1.v,12,1283,gpt-4o,869,865.0,865.0,827.0,865.0,0.0,0.5495126654164135,0.5495126654164135,0.5356190073694498,0.0,,,,,,
round_ssscrazy_buggy1.v,12,2528,gpt-4o,2086,2102.0,2106.0,2122.0,2101.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,12,2065,gpt-4o,1645,1649.0,1631.0,1634.0,1656.0,0.0,1.0,0.0,0.0,0.0,,,,,,
tate_pairing_kgoliya_buggy1.v,12,2052,gpt-4o,1645,1635.0,1642.0,1642.0,1588.0,0.0,0.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy2.v,12,2052,gpt-4o,1644,1645.0,1646.0,1644.0,1657.0,0.0,0.0,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,12,3074,gpt-4o,2917,2911.0,3154.0,2924.0,2741.0,0.5728634446069316,0.1827165546253889,0.1850793517052943,0.1818101938504685,1.0,,,,,,
out_stage_ssscrazy_buggy1.v,12,1149,gpt-4o,706,522.0,683.0,516.0,689.0,1.0,1.0,1.0,1.0,0.9322396018271656,,,,,,
sdram_controller_wadden_buggy1.v,12,3992,gpt-4o,2932,2940.0,2946.0,2954.0,2944.0,1.0,0.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy2.v,12,4660,gpt-4o,2944,2944.0,2944.0,2953.0,2956.0,0.0,1.0,1.0,1.0,0.9981456134928696,,,,,,
sdram_controller_kgoliya_buggy2.v,12,4713,gpt-4o,2944,2962.0,2965.0,2946.0,2951.0,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.7288255285342279,,,,,,
decoder_3_to_8_wadden_buggy1.v,13,1717,gpt-4o,396,396.0,396.0,396.0,396.0,1.0,1.0,1.0,1.0,1.0,,,,,,
decoder_3_to_8_wadden_buggy2.v,13,1521,gpt-4o,378,359.0,378.0,378.0,378.0,1.0,1.0,1.0,1.0,1.0,,,,,,
first_counter_overflow_wadden_buggy1.v,13,1805,gpt-4o,372,371.0,357.0,357.0,377.0,0.9310344827586208,0.9310344827586208,1.0,1.0,0.8758620689655172,,,,,,
first_counter_overflow_wadden_buggy2.v,13,1077,gpt-4o,359,339.0,347.0,346.0,368.0,0.7655172413793103,0.7655172413793103,0.7655172413793103,0.7655172413793103,0.7655172413793103,,,,,,
first_counter_overflow_kgoliya_buggy1.v,13,2304,gpt-4o,357,351.0,357.0,389.0,239.0,1.0,1.0,1.0,1.0,0.7655172413793103,,,,,,
tff_wadden_buggy1.v,13,743,gpt-4o,74,72.0,79.0,67.0,69.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,1.0,,,,,,
tff_wadden_buggy2.v,13,745,gpt-4o,71,67.0,79.0,69.0,71.0,1.0,1.0,1.0,1.0,0.0,,,,,,
fsm_full_wadden_buggy1.v,13,2169,gpt-4o,1044,1040.0,1040.0,1044.0,1040.0,1.0,1.0,1.0,1.0,1.0,,,,,,
fsm_full_wadden_buggy2.v,13,2306,gpt-4o,1014,1016.0,1014.0,1016.0,1021.0,0.902439024390244,0.902439024390244,0.902439024390244,0.902439024390244,1.0,,,,,,
fsm_full_ssscrazy_buggy1.v,13,2151,gpt-4o,1026,1029.0,1028.0,1022.0,998.0,1.0,0.9,1.0,1.0,1.0,,,,,,
fsm_full_ssscrazy_buggy2.v,13,2643,gpt-4o,1040,1044.0,1050.0,1040.0,1048.0,1.0,1.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy1.v,13,3264,gpt-4o,259,260.0,259.0,152.0,184.0,1.0,0.0,1.0,1.0,1.0,,,,,,
lshift_reg_wadden_buggy2.v,13,1730,gpt-4o,267,260.0,223.0,259.0,260.0,1.0,1.0,1.0,0.896551724137931,1.0,,,,,,
lshift_reg_kgoliya_buggy1.v,13,1773,gpt-4o,265,160.0,260.0,234.0,260.0,0.8620689655172413,0.2222222222222222,1.0,0.8620689655172413,1.0,,,,,,
mux_4_1_wadden_buggy1.v,13,2456,gpt-4o,197,197.0,234.0,234.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_wadden_buggy2.v,13,2456,gpt-4o,187,236.0,187.0,236.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
mux_4_1_kgoliya_buggy1.v,13,2121,gpt-4o,197,236.0,236.0,197.0,236.0,1.0,1.0,1.0,1.0,1.0,,,,,,
i2c_slave_model_wadden_buggy1.v,13,4031,gpt-4o,2891,2895.0,2913.0,2919.0,2893.0,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,0.8383484759562883,,,,,,
i2c_slave_model_wadden_buggy2.v,13,4038,gpt-4o,2905,2925.0,2905.0,2914.0,2919.0,1.0,1.0,1.0,0.8383484759562883,0.8383484759562883,,,,,,
i2c_master_bit_ctrl_kgoliya_buggy1.v,13,19926,gpt-4o,5641,5664.0,5702.0,5653.0,5639.0,1.0,1.0,1.0,1.0,1.0,,,,,,
keccak_wadden_buggy1.v,13,4951,gpt-4o,920,934.0,924.0,920.0,919.0,0.0,0.0,0.0,0.0,0.0,,,,,,
keccak_wadden_buggy2.v,13,4901,gpt-4o,893,895.0,908.0,911.0,893.0,0.0,0.0,0.1395540257407961,0.0,0.0,,,,,,
padder_ssscrazy_buggy1.v,13,3507,gpt-4o,832,823.0,865.0,869.0,872.0,0.0,0.552946459230302,0.9167437069124912,0.9167437069124912,0.9167437069124912,,,,,,
round_ssscrazy_buggy1.v,13,6296,gpt-4o,2095,2089.0,2075.0,2086.0,2088.0,0.0,1.0,0.0,0.0,0.0,,,,,,
tate_pairing_wadden_buggy1.v,13,2666,gpt-4o,1652,1657.0,1641.0,1641.0,1601.0,0.0,0.0,0.0,0.0,1.0,,,,,,
tate_pairing_kgoliya_buggy1.v,13,2666,gpt-4o,1641,1643.0,1642.0,1642.0,1643.0,0.2068669527896995,0.0,0.0,0.2068669527896995,0.0,,,,,,
tate_pairing_wadden_buggy2.v,13,2656,gpt-4o,1645,1642.0,1640.0,1647.0,1643.0,0.0,0.0,0.0,0.0,0.0,,,,,,
BM_lamda_ssscrazy_buggy1.v,13,5838,gpt-4o,2910,2908.0,2998.0,2906.0,2879.0,0.1829669172298822,0.1820786114504781,0.1822037927527248,0.1829837685590308,0.0,,,,,,
out_stage_ssscrazy_buggy1.v,13,1667,gpt-4o,683,684.0,546.0,516.0,682.0,1.0,1.0,1.0,1.0,1.0,,,,,,
sdram_controller_wadden_buggy1.v,13,7790,gpt-4o,2934,2934.0,2943.0,2977.0,2945.0,1.0,1.0,1.0,0.7342046006446201,1.0,,,,,,
sdram_controller_wadden_buggy2.v,13,8278,gpt-4o,2942,2616.0,2947.0,2942.0,2940.0,0.4933299878727052,1.0,0.5311298026121137,0.9982340345687734,0.9980134642975388,,,,,,
sdram_controller_kgoliya_buggy2.v,13,6912,gpt-4o,2945,2946.0,2956.0,2946.0,2946.0,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.7288255285342279,0.6750673081166968,,,,,,
